Temp,k_original,,Temp_optimized,k_optimized,,Michael_high_temp_T,Michael_k,,Baldwin_and_Walker_T,Baldwin_and_Walker_k,,,Temp_Kyser,k_Kyser,,Temp_Srindharan,k_Sridharan,,Baldwin_and_Walker_T_reinturp,Baldwin_and_Walker_k_reinturp,,,Balch_T,Balch_k,,,,Temp_B,k_B,,,Temp_B_low,k_B_low
1804,2.79488E+13,,1804,3.79641E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,2.79761E+13,,1805,3.79998E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,2.80033E+13,,1806,3.80355E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,2.80306E+13,,1807,3.80713E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,2.8058E+13,,1808,3.8107E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,2.80853E+13,,1809,3.81428E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,2.81126E+13,,1810,3.81786E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,2.814E+13,,1811,3.82144E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,2.81673E+13,,1812,3.82502E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,2.81947E+13,,1813,3.8286E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,2.82221E+13,,1814,3.83219E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,2.82495E+13,,1815,3.83577E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,2.82769E+13,,1816,3.83936E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,2.83043E+13,,1817,3.84295E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,2.83317E+13,,1818,3.84654E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,2.83592E+13,,1819,3.85013E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,2.83867E+13,,1820,3.85373E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,2.84141E+13,,1821,3.85732E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,2.84416E+13,,1822,3.86092E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,2.84691E+13,,1823,3.86452E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,2.84966E+13,,1824,3.86812E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,2.85242E+13,,1825,3.87173E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,2.85517E+13,,1826,3.87533E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,2.85793E+13,,1827,3.87894E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,2.86068E+13,,1828,3.88255E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,2.86344E+13,,1829,3.88616E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,2.8662E+13,,1830,3.88977E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,2.86896E+13,,1831,3.89338E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,2.87172E+13,,1832,3.89699E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,2.87449E+13,,1833,3.90061E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,2.87725E+13,,1834,3.90423E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,2.88002E+13,,1835,3.90785E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,2.88279E+13,,1836,3.91147E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,2.88555E+13,,1837,3.91509E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,2.88832E+13,,1838,3.91872E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,2.89109E+13,,1839,3.92234E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,2.89387E+13,,1840,3.92597E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,2.89664E+13,,1841,3.9296E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,2.89942E+13,,1842,3.93323E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,2.90219E+13,,1843,3.93686E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,2.90497E+13,,1844,3.9405E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,2.90775E+13,,1845,3.94413E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,2.91053E+13,,1846,3.94777E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,2.91331E+13,,1847,3.95141E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,2.91609E+13,,1848,3.95505E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,2.91888E+13,,1849,3.9587E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,2.92166E+13,,1850,3.96234E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,2.92445E+13,,1851,3.96599E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,2.92724E+13,,1852,3.96963E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,2.93003E+13,,1853,3.97328E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,2.93282E+13,,1854,3.97693E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,2.93561E+13,,1855,3.98059E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,2.9384E+13,,1856,3.98424E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,2.9412E+13,,1857,3.9879E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,2.94399E+13,,1858,3.99155E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,2.94679E+13,,1859,3.99521E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,2.94959E+13,,1860,3.99887E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,2.95239E+13,,1861,4.00254E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,2.95519E+13,,1862,4.0062E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,2.95799E+13,,1863,4.00987E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,2.9608E+13,,1864,4.01354E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,2.9636E+13,,1865,4.0172E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,2.96641E+13,,1866,4.02088E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,2.96921E+13,,1867,4.02455E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,2.97202E+13,,1868,4.02822E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,2.97483E+13,,1869,4.0319E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,2.97764E+13,,1870,4.03558E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,2.98046E+13,,1871,4.03926E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,2.98327E+13,,1872,4.04294E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,2.98609E+13,,1873,4.04662E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,2.9889E+13,,1874,4.0503E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,2.99172E+13,,1875,4.05399E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,2.99454E+13,,1876,4.05768E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,2.99736E+13,,1877,4.06137E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,3.00018E+13,,1878,4.06506E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,3.00301E+13,,1879,4.06875E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,3.00583E+13,,1880,4.07244E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,3.00866E+13,,1881,4.07614E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,3.01148E+13,,1882,4.07984E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,3.01431E+13,,1883,4.08353E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,3.01714E+13,,1884,4.08724E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,3.01997E+13,,1885,4.09094E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,3.0228E+13,,1886,4.09464E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,3.02564E+13,,1887,4.09835E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,3.02847E+13,,1888,4.10206E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,3.03131E+13,,1889,4.10576E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,3.03415E+13,,1890,4.10947E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,3.03698E+13,,1891,4.11319E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,3.03982E+13,,1892,4.1169E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,3.04267E+13,,1893,4.12062E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,3.04551E+13,,1894,4.12433E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,3.04835E+13,,1895,4.12805E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,3.0512E+13,,1896,4.13177E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,3.05404E+13,,1897,4.1355E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,3.05689E+13,,1898,4.13922E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,3.05974E+13,,1899,4.14295E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,3.06259E+13,,1900,4.14667E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,3.06544E+13,,1901,4.1504E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,3.0683E+13,,1902,4.15413E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,3.07115E+13,,1903,4.15786E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,3.074E+13,,1904,4.1616E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,3.07686E+13,,1905,4.16533E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,3.07972E+13,,1906,4.16907E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,3.08258E+13,,1907,4.17281E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,3.08544E+13,,1908,4.17655E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,3.0883E+13,,1909,4.18029E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,3.09117E+13,,1910,4.18404E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,3.09403E+13,,1911,4.18778E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,3.0969E+13,,1912,4.19153E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,3.09976E+13,,1913,4.19528E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,3.10263E+13,,1914,4.19903E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,3.1055E+13,,1915,4.20278E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,3.10837E+13,,1916,4.20653E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,3.11125E+13,,1917,4.21029E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,3.11412E+13,,1918,4.21405E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,3.11699E+13,,1919,4.2178E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,3.11987E+13,,1920,4.22156E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,3.12275E+13,,1921,4.22533E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,3.12563E+13,,1922,4.22909E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,3.12851E+13,,1923,4.23285E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,3.13139E+13,,1924,4.23662E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,3.13427E+13,,1925,4.24039E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,3.13716E+13,,1926,4.24416E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,3.14004E+13,,1927,4.24793E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,3.14293E+13,,1928,4.25171E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,3.14582E+13,,1929,4.25548E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,3.1487E+13,,1930,4.25926E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,3.1516E+13,,1931,4.26304E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,3.15449E+13,,1932,4.26682E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,3.15738E+13,,1933,4.2706E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,3.16027E+13,,1934,4.27438E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,3.16317E+13,,1935,4.27817E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,3.16607E+13,,1936,4.28195E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,3.16897E+13,,1937,4.28574E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,3.17187E+13,,1938,4.28953E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,3.17477E+13,,1939,4.29332E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,3.17767E+13,,1940,4.29712E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,3.18057E+13,,1941,4.30091E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,3.18348E+13,,1942,4.30471E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,3.18638E+13,,1943,4.30851E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,3.18929E+13,,1944,4.31231E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,3.1922E+13,,1945,4.31611E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,3.19511E+13,,1946,4.31991E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,3.19802E+13,,1947,4.32372E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,3.20093E+13,,1948,4.32752E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,3.20385E+13,,1949,4.33133E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,3.20676E+13,,1950,4.33514E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,3.20968E+13,,1951,4.33895E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,3.2126E+13,,1952,4.34277E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3.21552E+13,,1953,4.34658E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,3.21844E+13,,1954,4.3504E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,3.22136E+13,,1955,4.35422E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,3.22428E+13,,1956,4.35804E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,3.22721E+13,,1957,4.36186E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,3.23013E+13,,1958,4.36568E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,3.23306E+13,,1959,4.3695E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,3.23599E+13,,1960,4.37333E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,3.23892E+13,,1961,4.37716E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,3.24185E+13,,1962,4.38099E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,3.24478E+13,,1963,4.38482E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,3.24771E+13,,1964,4.38865E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,3.25065E+13,,1965,4.39249E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,3.25358E+13,,1966,4.39632E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,3.25652E+13,,1967,4.40016E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,3.25946E+13,,1968,4.404E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,3.2624E+13,,1969,4.40784E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,3.26534E+13,,1970,4.41169E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,3.26828E+13,,1971,4.41553E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,3.27122E+13,,1972,4.41938E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,3.27417E+13,,1973,4.42322E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,3.27712E+13,,1974,4.42707E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,3.28006E+13,,1975,4.43092E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,3.28301E+13,,1976,4.43478E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,3.28596E+13,,1977,4.43863E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,3.28891E+13,,1978,4.44249E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,3.29187E+13,,1979,4.44635E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,3.29482E+13,,1980,4.45021E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,3.29778E+13,,1981,4.45407E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,3.30073E+13,,1982,4.45793E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,3.30369E+13,,1983,4.46179E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,3.30665E+13,,1984,4.46566E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,3.30961E+13,,1985,4.46953E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,3.31257E+13,,1986,4.4734E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,3.31554E+13,,1987,4.47727E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,3.3185E+13,,1988,4.48114E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,3.32147E+13,,1989,4.48501E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,3.32443E+13,,1990,4.48889E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,3.3274E+13,,1991,4.49277E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,3.33037E+13,,1992,4.49665E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,3.33334E+13,,1993,4.50053E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,3.33631E+13,,1994,4.50441E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,3.33929E+13,,1995,4.50829E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,3.34226E+13,,1996,4.51218E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,3.34524E+13,,1997,4.51607E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,3.34822E+13,,1998,4.51996E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,3.35119E+13,,1999,4.52385E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,3.35417E+13,,2000,4.52774E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,3.35716E+13,,2001,4.53163E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,3.36014E+13,,2002,4.53553E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,3.36312E+13,,2003,4.53943E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,3.36611E+13,,2004,4.54333E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3.36909E+13,,2005,4.54723E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,3.37208E+13,,2006,4.55113E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3.37507E+13,,2007,4.55503E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,3.37806E+13,,2008,4.55894E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,3.38105E+13,,2009,4.56285E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,3.38404E+13,,2010,4.56675E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,3.38704E+13,,2011,4.57067E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3.39003E+13,,2012,4.57458E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,3.39303E+13,,2013,4.57849E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3.39603E+13,,2014,4.58241E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3.39903E+13,,2015,4.58632E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3.40203E+13,,2016,4.59024E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3.40503E+13,,2017,4.59416E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3.40803E+13,,2018,4.59808E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3.41104E+13,,2019,4.60201E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,3.41404E+13,,2020,4.60593E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3.41705E+13,,2021,4.60986E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3.42006E+13,,2022,4.61379E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3.42307E+13,,2023,4.61772E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,3.42608E+13,,2024,4.62165E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,3.42909E+13,,2025,4.62559E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,3.43211E+13,,2026,4.62952E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,3.43512E+13,,2027,4.63346E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,3.43814E+13,,2028,4.6374E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,3.44116E+13,,2029,4.64134E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,3.44417E+13,,2030,4.64528E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,3.44719E+13,,2031,4.64922E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,3.45022E+13,,2032,4.65317E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,3.45324E+13,,2033,4.65711E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,3.45626E+13,,2034,4.66106E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,3.45929E+13,,2035,4.66501E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,3.46231E+13,,2036,4.66896E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,3.46534E+13,,2037,4.67292E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,3.46837E+13,,2038,4.67687E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,3.4714E+13,,2039,4.68083E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,3.47443E+13,,2040,4.68479E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,3.47747E+13,,2041,4.68875E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,3.4805E+13,,2042,4.69271E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,3.48354E+13,,2043,4.69667E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,3.48657E+13,,2044,4.70064E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,3.48961E+13,,2045,4.7046E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,3.49265E+13,,2046,4.70857E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,3.49569E+13,,2047,4.71254E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,3.49873E+13,,2048,4.71651E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,3.50178E+13,,2049,4.72049E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,3.50482E+13,,2050,4.72446E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,3.50787E+13,,2051,4.72844E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,3.51091E+13,,2052,4.73242E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,3.51396E+13,,2053,4.7364E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,3.51701E+13,,2054,4.74038E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,3.52006E+13,,2055,4.74436E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,3.52312E+13,,2056,4.74834E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,3.52617E+13,,2057,4.75233E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,3.52922E+13,,2058,4.75632E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,3.53228E+13,,2059,4.76031E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,3.53534E+13,,2060,4.7643E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,3.5384E+13,,2061,4.76829E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,3.54146E+13,,2062,4.77229E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,3.54452E+13,,2063,4.77628E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,3.54758E+13,,2064,4.78028E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,3.55064E+13,,2065,4.78428E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,3.55371E+13,,2066,4.78828E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,3.55678E+13,,2067,4.79228E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,3.55984E+13,,2068,4.79629E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
