Time,OH_ppm,Relative_Uncertainty,W
0.0010844,21.9,0.05,0.016920014
0.001086,21.8,0.05,0.016920014
0.0010876,21.6,0.05,0.016920014
0.0010892,21.8,0.05,0.016920014
0.0010908,22.5,0.05,0.016920014
0.0010924,22.4,0.05,0.016920014
0.001094,22.6,0.05,0.016920014
0.0010956,22.4,0.05,0.016920014
0.0010972,22.6,0.05,0.016920014
0.0010988,22.8,0.05,0.016920014
0.0011004,22.7,0.05,0.016920014
0.001102,22.5,0.05,0.016920014
0.0011036,22.5,0.05,0.016920014
0.0011052,22.8,0.05,0.016920014
0.0011068,22.6,0.05,0.016920014
0.0011084,22.9,0.05,0.016920014
0.00111,22.8,0.05,0.016920014
0.0011116,23.1,0.05,0.016920014
0.0011132,23,0.05,0.016920014
0.0011148,23,0.05,0.016920014
0.0011164,23.3,0.05,0.016920014
0.001118,23.4,0.05,0.016920014
0.0011196,23.4,0.05,0.016920014
0.0011212,23.4,0.05,0.016920014
0.0011228,23.8,0.05,0.016920014
0.0011244,23.5,0.05,0.016920014
0.001126,23.6,0.05,0.016920014
0.0011276,23.6,0.05,0.016920014
0.0011292,23.8,0.05,0.016920014
0.0011308,23.7,0.05,0.016920014
0.0011324,23.8,0.05,0.016920014
0.001134,23.9,0.05,0.016920014
0.0011356,23.8,0.05,0.016920014
0.0011372,24.2,0.05,0.016920014
0.0011388,24,0.05,0.016920014
0.0011404,24,0.05,0.016920014
0.001142,24.5,0.05,0.016920014
0.0011436,24.5,0.05,0.016920014
0.0011452,24.5,0.05,0.016920014
0.0011644,25.7,0.05,0.016920014
0.001166,25.4,0.05,0.016920014
0.0011676,25.5,0.05,0.016920014
0.0011692,25.5,0.05,0.016920014
0.0011708,25.3,0.05,0.016920014
0.0011724,25.5,0.05,0.016920014
0.001174,25.6,0.05,0.016920014
0.0011756,25.9,0.05,0.016920014
0.0011772,25.9,0.05,0.016920014
0.0011788,25.9,0.05,0.016920014
0.0011804,26.5,0.05,0.016920014
0.001182,25.8,0.05,0.016920014
0.0011836,26,0.05,0.016920014
0.0011852,26.1,0.05,0.016920014
0.0011868,26.5,0.05,0.016920014
0.0011884,26.4,0.05,0.016920014
0.00119,26.6,0.05,0.016920014
