Temp,k_original,,Temp_optimized,k_optimized,,,Baldwin_and_Walker_T,Baldwin_and_Walker_k,,,Temp_Kyser,k_Kyser,,Temp_Srindharan,k_Sridharan,,Baldwin_and_Walker_T_reinturp,Baldwin_and_Walker_k_reinturp
1757,6.25794E+13,,1757,7.51131E+13,,,,,,,,,,,,,,
1758,6.25886E+13,,1758,7.51262E+13,,,,,,,,,,,,,,
1759,6.25978E+13,,1759,7.51393E+13,,,,,,,,,,,,,,
1760,6.26069E+13,,1760,7.51524E+13,,,,,,,,,,,,,,
1761,6.26161E+13,,1761,7.51655E+13,,,,,,,,,,,,,,
1762,6.26253E+13,,1762,7.51786E+13,,,,,,,,,,,,,,
1763,6.26344E+13,,1763,7.51917E+13,,,,,,,,,,,,,,
1764,6.26436E+13,,1764,7.52048E+13,,,,,,,,,,,,,,
1765,6.26528E+13,,1765,7.52178E+13,,,,,,,,,,,,,,
1766,6.26619E+13,,1766,7.52309E+13,,,,,,,,,,,,,,
1767,6.26711E+13,,1767,7.5244E+13,,,,,,,,,,,,,,
1768,6.26802E+13,,1768,7.5257E+13,,,,,,,,,,,,,,
1769,6.26894E+13,,1769,7.52701E+13,,,,,,,,,,,,,,
1770,6.26985E+13,,1770,7.52831E+13,,,,,,,,,,,,,,
1771,6.27077E+13,,1771,7.52961E+13,,,,,,,,,,,,,,
1772,6.27168E+13,,1772,7.53092E+13,,,,,,,,,,,,,,
1773,6.27259E+13,,1773,7.53222E+13,,,,,,,,,,,,,,
1774,6.27351E+13,,1774,7.53352E+13,,,,,,,,,,,,,,
1775,6.27442E+13,,1775,7.53482E+13,,,,,,,,,,,,,,
1776,6.27533E+13,,1776,7.53612E+13,,,,,,,,,,,,,,
1777,6.27625E+13,,1777,7.53742E+13,,,,,,,,,,,,,,
1778,6.27716E+13,,1778,7.53872E+13,,,,,,,,,,,,,,
1779,6.27807E+13,,1779,7.54002E+13,,,,,,,,,,,,,,
1780,6.27898E+13,,1780,7.54132E+13,,,,,,,,,,,,,,
1781,6.27989E+13,,1781,7.54262E+13,,,,,,,,,,,,,,
1782,6.2808E+13,,1782,7.54392E+13,,,,,,,,,,,,,,
1783,6.28171E+13,,1783,7.54522E+13,,,,,,,,,,,,,,
1784,6.28262E+13,,1784,7.54651E+13,,,,,,,,,,,,,,
1785,6.28353E+13,,1785,7.54781E+13,,,,,,,,,,,,,,
1786,6.28444E+13,,1786,7.5491E+13,,,,,,,,,,,,,,
1787,6.28535E+13,,1787,7.5504E+13,,,,,,,,,,,,,,
1788,6.28626E+13,,1788,7.55169E+13,,,,,,,,,,,,,,
1789,6.28717E+13,,1789,7.55299E+13,,,,,,,,,,,,,,
1790,6.28808E+13,,1790,7.55428E+13,,,,,,,,,,,,,,
1791,6.28899E+13,,1791,7.55557E+13,,,,,,,,,,,,,,
1792,6.28989E+13,,1792,7.55687E+13,,,,,,,,,,,,,,
1793,6.2908E+13,,1793,7.55816E+13,,,,,,,,,,,,,,
1794,6.29171E+13,,1794,7.55945E+13,,,,,,,,,,,,,,
1795,6.29261E+13,,1795,7.56074E+13,,,,,,,,,,,,,,
1796,6.29352E+13,,1796,7.56203E+13,,,,,,,,,,,,,,
1797,6.29443E+13,,1797,7.56332E+13,,,,,,,,,,,,,,
1798,6.29533E+13,,1798,7.56461E+13,,,,,,,,,,,,,,
1799,6.29624E+13,,1799,7.5659E+13,,,,,,,,,,,,,,
1800,6.29714E+13,,1800,7.56719E+13,,,,,,,,,,,,,,
1801,6.29805E+13,,1801,7.56847E+13,,,,,,,,,,,,,,
1802,6.29895E+13,,1802,7.56976E+13,,,,,,,,,,,,,,
1803,6.29986E+13,,1803,7.57105E+13,,,,,,,,,,,,,,
1804,6.30076E+13,,1804,7.57233E+13,,,,,,,,,,,,,,
1805,6.30167E+13,,1805,7.57362E+13,,,,,,,,,,,,,,
1806,6.30257E+13,,1806,7.5749E+13,,,,,,,,,,,,,,
1807,6.30347E+13,,1807,7.57619E+13,,,,,,,,,,,,,,
1808,6.30438E+13,,1808,7.57747E+13,,,,,,,,,,,,,,
1809,6.30528E+13,,1809,7.57876E+13,,,,,,,,,,,,,,
1810,6.30618E+13,,1810,7.58004E+13,,,,,,,,,,,,,,
1811,6.30708E+13,,1811,7.58132E+13,,,,,,,,,,,,,,
1812,6.30798E+13,,1812,7.5826E+13,,,,,,,,,,,,,,
1813,6.30889E+13,,1813,7.58389E+13,,,,,,,,,,,,,,
1814,6.30979E+13,,1814,7.58517E+13,,,,,,,,,,,,,,
1815,6.31069E+13,,1815,7.58645E+13,,,,,,,,,,,,,,
1816,6.31159E+13,,1816,7.58773E+13,,,,,,,,,,,,,,
1817,6.31249E+13,,1817,7.58901E+13,,,,,,,,,,,,,,
1818,6.31339E+13,,1818,7.59028E+13,,,,,,,,,,,,,,
1819,6.31429E+13,,1819,7.59156E+13,,,,,,,,,,,,,,
1820,6.31519E+13,,1820,7.59284E+13,,,,,,,,,,,,,,
1821,6.31609E+13,,1821,7.59412E+13,,,,,,,,,,,,,,
1822,6.31698E+13,,1822,7.59539E+13,,,,,,,,,,,,,,
1823,6.31788E+13,,1823,7.59667E+13,,,,,,,,,,,,,,
1824,6.31878E+13,,1824,7.59795E+13,,,,,,,,,,,,,,
1825,6.31968E+13,,1825,7.59922E+13,,,,,,,,,,,,,,
1826,6.32058E+13,,1826,7.6005E+13,,,,,,,,,,,,,,
1827,6.32147E+13,,1827,7.60177E+13,,,,,,,,,,,,,,
1828,6.32237E+13,,1828,7.60304E+13,,,,,,,,,,,,,,
1829,6.32327E+13,,1829,7.60432E+13,,,,,,,,,,,,,,
1830,6.32416E+13,,1830,7.60559E+13,,,,,,,,,,,,,,
1831,6.32506E+13,,1831,7.60686E+13,,,,,,,,,,,,,,
1832,6.32595E+13,,1832,7.60813E+13,,,,,,,,,,,,,,
1833,6.32685E+13,,1833,7.6094E+13,,,,,,,,,,,,,,
1834,6.32774E+13,,1834,7.61068E+13,,,,,,,,,,,,,,
1835,6.32864E+13,,1835,7.61195E+13,,,,,,,,,,,,,,
1836,6.32953E+13,,1836,7.61322E+13,,,,,,,,,,,,,,
1837,6.33043E+13,,1837,7.61448E+13,,,,,,,,,,,,,,
1838,6.33132E+13,,1838,7.61575E+13,,,,,,,,,,,,,,
1839,6.33221E+13,,1839,7.61702E+13,,,,,,,,,,,,,,
1840,6.33311E+13,,1840,7.61829E+13,,,,,,,,,,,,,,
1841,6.334E+13,,1841,7.61956E+13,,,,,,,,,,,,,,
1842,6.33489E+13,,1842,7.62082E+13,,,,,,,,,,,,,,
1843,6.33579E+13,,1843,7.62209E+13,,,,,,,,,,,,,,
1844,6.33668E+13,,1844,7.62335E+13,,,,,,,,,,,,,,
1845,6.33757E+13,,1845,7.62462E+13,,,,,,,,,,,,,,
1846,6.33846E+13,,1846,7.62588E+13,,,,,,,,,,,,,,
1847,6.33935E+13,,1847,7.62715E+13,,,,,,,,,,,,,,
1848,6.34024E+13,,1848,7.62841E+13,,,,,,,,,,,,,,
1849,6.34113E+13,,1849,7.62967E+13,,,,,,,,,,,,,,
1850,6.34202E+13,,1850,7.63094E+13,,,,,,,,,,,,,,
1851,6.34291E+13,,1851,7.6322E+13,,,,,,,,,,,,,,
1852,6.3438E+13,,1852,7.63346E+13,,,,,,,,,,,,,,
1853,6.34469E+13,,1853,7.63472E+13,,,,,,,,,,,,,,
1854,6.34558E+13,,1854,7.63598E+13,,,,,,,,,,,,,,
1855,6.34647E+13,,1855,7.63724E+13,,,,,,,,,,,,,,
1856,6.34736E+13,,1856,7.6385E+13,,,,,,,,,,,,,,
1857,6.34825E+13,,1857,7.63976E+13,,,,,,,,,,,,,,
1858,6.34914E+13,,1858,7.64102E+13,,,,,,,,,,,,,,
1859,6.35002E+13,,1859,7.64228E+13,,,,,,,,,,,,,,
1860,6.35091E+13,,1860,7.64353E+13,,,,,,,,,,,,,,
1861,6.3518E+13,,1861,7.64479E+13,,,,,,,,,,,,,,
1862,6.35269E+13,,1862,7.64605E+13,,,,,,,,,,,,,,
1863,6.35357E+13,,1863,7.6473E+13,,,,,,,,,,,,,,
1864,6.35446E+13,,1864,7.64856E+13,,,,,,,,,,,,,,
1865,6.35534E+13,,1865,7.64981E+13,,,,,,,,,,,,,,
1866,6.35623E+13,,1866,7.65107E+13,,,,,,,,,,,,,,
1867,6.35712E+13,,1867,7.65232E+13,,,,,,,,,,,,,,
1868,6.358E+13,,1868,7.65358E+13,,,,,,,,,,,,,,
1869,6.35888E+13,,1869,7.65483E+13,,,,,,,,,,,,,,
1870,6.35977E+13,,1870,7.65608E+13,,,,,,,,,,,,,,
1871,6.36065E+13,,1871,7.65733E+13,,,,,,,,,,,,,,
1872,6.36154E+13,,1872,7.65859E+13,,,,,,,,,,,,,,
1873,6.36242E+13,,1873,7.65984E+13,,,,,,,,,,,,,,
1874,6.3633E+13,,1874,7.66109E+13,,,,,,,,,,,,,,
1875,6.36419E+13,,1875,7.66234E+13,,,,,,,,,,,,,,
1876,6.36507E+13,,1876,7.66359E+13,,,,,,,,,,,,,,
1877,6.36595E+13,,1877,7.66484E+13,,,,,,,,,,,,,,
1878,6.36684E+13,,1878,7.66608E+13,,,,,,,,,,,,,,
1879,6.36772E+13,,1879,7.66733E+13,,,,,,,,,,,,,,
1880,6.3686E+13,,1880,7.66858E+13,,,,,,,,,,,,,,
1881,6.36948E+13,,1881,7.66983E+13,,,,,,,,,,,,,,
1882,6.37036E+13,,1882,7.67107E+13,,,,,,,,,,,,,,
1883,6.37124E+13,,1883,7.67232E+13,,,,,,,,,,,,,,
1884,6.37212E+13,,1884,7.67357E+13,,,,,,,,,,,,,,
1885,6.373E+13,,1885,7.67481E+13,,,,,,,,,,,,,,
1886,6.37388E+13,,1886,7.67606E+13,,,,,,,,,,,,,,
1887,6.37476E+13,,1887,7.6773E+13,,,,,,,,,,,,,,
1888,6.37564E+13,,1888,7.67854E+13,,,,,,,,,,,,,,
1889,6.37652E+13,,1889,7.67979E+13,,,,,,,,,,,,,,
1890,6.3774E+13,,1890,7.68103E+13,,,,,,,,,,,,,,
1891,6.37828E+13,,1891,7.68227E+13,,,,,,,,,,,,,,
1892,6.37916E+13,,1892,7.68351E+13,,,,,,,,,,,,,,
1893,6.38003E+13,,1893,7.68476E+13,,,,,,,,,,,,,,
1894,6.38091E+13,,1894,7.686E+13,,,,,,,,,,,,,,
1895,6.38179E+13,,1895,7.68724E+13,,,,,,,,,,,,,,
1896,6.38267E+13,,1896,7.68848E+13,,,,,,,,,,,,,,
1897,6.38354E+13,,1897,7.68972E+13,,,,,,,,,,,,,,
1898,6.38442E+13,,1898,7.69096E+13,,,,,,,,,,,,,,
1899,6.3853E+13,,1899,7.69219E+13,,,,,,,,,,,,,,
1900,6.38617E+13,,1900,7.69343E+13,,,,,,,,,,,,,,
1901,6.38705E+13,,1901,7.69467E+13,,,,,,,,,,,,,,
1902,6.38792E+13,,1902,7.69591E+13,,,,,,,,,,,,,,
1903,6.3888E+13,,1903,7.69714E+13,,,,,,,,,,,,,,
1904,6.38967E+13,,1904,7.69838E+13,,,,,,,,,,,,,,
1905,6.39055E+13,,1905,7.69962E+13,,,,,,,,,,,,,,
1906,6.39142E+13,,1906,7.70085E+13,,,,,,,,,,,,,,
1907,6.39229E+13,,1907,7.70209E+13,,,,,,,,,,,,,,
1908,6.39317E+13,,1908,7.70332E+13,,,,,,,,,,,,,,
1909,6.39404E+13,,1909,7.70455E+13,,,,,,,,,,,,,,
1910,6.39492E+13,,1910,7.70579E+13,,,,,,,,,,,,,,
1911,6.39579E+13,,1911,7.70702E+13,,,,,,,,,,,,,,
1912,6.39666E+13,,1912,7.70825E+13,,,,,,,,,,,,,,
1913,6.39753E+13,,1913,7.70948E+13,,,,,,,,,,,,,,
1914,6.3984E+13,,1914,7.71071E+13,,,,,,,,,,,,,,
1915,6.39928E+13,,1915,7.71195E+13,,,,,,,,,,,,,,
1916,6.40015E+13,,1916,7.71318E+13,,,,,,,,,,,,,,
1917,6.40102E+13,,1917,7.71441E+13,,,,,,,,,,,,,,
1918,6.40189E+13,,1918,7.71564E+13,,,,,,,,,,,,,,
1919,6.40276E+13,,1919,7.71686E+13,,,,,,,,,,,,,,
1920,6.40363E+13,,1920,7.71809E+13,,,,,,,,,,,,,,
1921,6.4045E+13,,1921,7.71932E+13,,,,,,,,,,,,,,
1922,6.40537E+13,,1922,7.72055E+13,,,,,,,,,,,,,,
1923,6.40624E+13,,1923,7.72178E+13,,,,,,,,,,,,,,
1924,6.40711E+13,,1924,7.723E+13,,,,,,,,,,,,,,
1925,6.40798E+13,,1925,7.72423E+13,,,,,,,,,,,,,,
1926,6.40885E+13,,1926,7.72545E+13,,,,,,,,,,,,,,
1927,6.40972E+13,,1927,7.72668E+13,,,,,,,,,,,,,,
1928,6.41058E+13,,1928,7.7279E+13,,,,,,,,,,,,,,
1929,6.41145E+13,,1929,7.72913E+13,,,,,,,,,,,,,,
1930,6.41232E+13,,1930,7.73035E+13,,,,,,,,,,,,,,
1931,6.41319E+13,,1931,7.73158E+13,,,,,,,,,,,,,,
1932,6.41405E+13,,1932,7.7328E+13,,,,,,,,,,,,,,
1933,6.41492E+13,,1933,7.73402E+13,,,,,,,,,,,,,,
1934,6.41579E+13,,1934,7.73524E+13,,,,,,,,,,,,,,
1935,6.41665E+13,,1935,7.73647E+13,,,,,,,,,,,,,,
1936,6.41752E+13,,1936,7.73769E+13,,,,,,,,,,,,,,
1937,6.41838E+13,,1937,7.73891E+13,,,,,,,,,,,,,,
1938,6.41925E+13,,1938,7.74013E+13,,,,,,,,,,,,,,
1939,6.42011E+13,,1939,7.74135E+13,,,,,,,,,,,,,,
1940,6.42098E+13,,1940,7.74257E+13,,,,,,,,,,,,,,
1941,6.42184E+13,,1941,7.74379E+13,,,,,,,,,,,,,,
1942,6.42271E+13,,1942,7.745E+13,,,,,,,,,,,,,,
1943,6.42357E+13,,1943,7.74622E+13,,,,,,,,,,,,,,
1944,6.42444E+13,,1944,7.74744E+13,,,,,,,,,,,,,,
1945,6.4253E+13,,1945,7.74866E+13,,,,,,,,,,,,,,
1946,6.42616E+13,,1946,7.74987E+13,,,,,,,,,,,,,,
1947,6.42703E+13,,1947,7.75109E+13,,,,,,,,,,,,,,
1948,6.42789E+13,,1948,7.7523E+13,,,,,,,,,,,,,,
1949,6.42875E+13,,1949,7.75352E+13,,,,,,,,,,,,,,
1950,6.42961E+13,,1950,7.75473E+13,,,,,,,,,,,,,,
1951,6.43047E+13,,1951,7.75595E+13,,,,,,,,,,,,,,
1952,6.43134E+13,,1952,7.75716E+13,,,,,,,,,,,,,,
1953,6.4322E+13,,1953,7.75838E+13,,,,,,,,,,,,,,
1954,6.43306E+13,,1954,7.75959E+13,,,,,,,,,,,,,,
1955,6.43392E+13,,1955,7.7608E+13,,,,,,,,,,,,,,
1956,6.43478E+13,,1956,7.76201E+13,,,,,,,,,,,,,,
1957,6.43564E+13,,1957,7.76322E+13,,,,,,,,,,,,,,
1958,6.4365E+13,,1958,7.76443E+13,,,,,,,,,,,,,,
1959,6.43736E+13,,1959,7.76565E+13,,,,,,,,,,,,,,
1960,6.43822E+13,,1960,7.76686E+13,,,,,,,,,,,,,,
1961,6.43908E+13,,1961,7.76807E+13,,,,,,,,,,,,,,
1962,6.43994E+13,,1962,7.76927E+13,,,,,,,,,,,,,,
1963,6.44079E+13,,1963,7.77048E+13,,,,,,,,,,,,,,
1964,6.44165E+13,,1964,7.77169E+13,,,,,,,,,,,,,,
1965,6.44251E+13,,1965,7.7729E+13,,,,,,,,,,,,,,
1966,6.44337E+13,,1966,7.77411E+13,,,,,,,,,,,,,,
1967,6.44423E+13,,1967,7.77531E+13,,,,,,,,,,,,,,
1968,6.44508E+13,,1968,7.77652E+13,,,,,,,,,,,,,,
1969,6.44594E+13,,1969,7.77773E+13,,,,,,,,,,,,,,
1970,6.4468E+13,,1970,7.77893E+13,,,,,,,,,,,,,,
1971,6.44765E+13,,1971,7.78014E+13,,,,,,,,,,,,,,
1972,6.44851E+13,,1972,7.78134E+13,,,,,,,,,,,,,,
1973,6.44937E+13,,1973,7.78255E+13,,,,,,,,,,,,,,
1974,6.45022E+13,,1974,7.78375E+13,,,,,,,,,,,,,,
1975,6.45108E+13,,1975,7.78495E+13,,,,,,,,,,,,,,
1976,6.45193E+13,,1976,7.78616E+13,,,,,,,,,,,,,,
1977,6.45279E+13,,1977,7.78736E+13,,,,,,,,,,,,,,
1978,6.45364E+13,,1978,7.78856E+13,,,,,,,,,,,,,,
1979,6.4545E+13,,1979,7.78976E+13,,,,,,,,,,,,,,
1980,6.45535E+13,,1980,7.79096E+13,,,,,,,,,,,,,,
1981,6.4562E+13,,1981,7.79216E+13,,,,,,,,,,,,,,
1982,6.45706E+13,,1982,7.79336E+13,,,,,,,,,,,,,,
1983,6.45791E+13,,1983,7.79456E+13,,,,,,,,,,,,,,
1984,6.45876E+13,,1984,7.79576E+13,,,,,,,,,,,,,,
1985,6.45962E+13,,1985,7.79696E+13,,,,,,,,,,,,,,
1986,6.46047E+13,,1986,7.79816E+13,,,,,,,,,,,,,,
1987,6.46132E+13,,1987,7.79936E+13,,,,,,,,,,,,,,
1988,6.46217E+13,,1988,7.80056E+13,,,,,,,,,,,,,,
1989,6.46302E+13,,1989,7.80175E+13,,,,,,,,,,,,,,
1990,6.46387E+13,,1990,7.80295E+13,,,,,,,,,,,,,,
1991,6.46473E+13,,1991,7.80415E+13,,,,,,,,,,,,,,
1992,6.46558E+13,,1992,7.80534E+13,,,,,,,,,,,,,,
1993,6.46643E+13,,1993,7.80654E+13,,,,,,,,,,,,,,
1994,6.46728E+13,,1994,7.80773E+13,,,,,,,,,,,,,,
1995,6.46813E+13,,1995,7.80893E+13,,,,,,,,,,,,,,
1996,6.46898E+13,,1996,7.81012E+13,,,,,,,,,,,,,,
1997,6.46983E+13,,1997,7.81132E+13,,,,,,,,,,,,,,
1998,6.47068E+13,,1998,7.81251E+13,,,,,,,,,,,,,,
1999,6.47152E+13,,1999,7.8137E+13,,,,,,,,,,,,,,
2000,6.47237E+13,,2000,7.81489E+13,,,,,,,,,,,,,,
2001,6.47322E+13,,2001,7.81609E+13,,,,,,,,,,,,,,
2002,6.47407E+13,,2002,7.81728E+13,,,,,,,,,,,,,,
2003,6.47492E+13,,2003,7.81847E+13,,,,,,,,,,,,,,
2004,6.47577E+13,,2004,7.81966E+13,,,,,,,,,,,,,,
2005,6.47661E+13,,2005,7.82085E+13,,,,,,,,,,,,,,
2006,6.47746E+13,,2006,7.82204E+13,,,,,,,,,,,,,,
2007,6.47831E+13,,2007,7.82323E+13,,,,,,,,,,,,,,
2008,6.47915E+13,,2008,7.82442E+13,,,,,,,,,,,,,,
2009,6.48E+13,,2009,7.82561E+13,,,,,,,,,,,,,,
2010,6.48085E+13,,2010,7.82679E+13,,,,,,,,,,,,,,
2011,6.48169E+13,,2011,7.82798E+13,,,,,,,,,,,,,,
2012,6.48254E+13,,2012,7.82917E+13,,,,,,,,,,,,,,
2013,6.48338E+13,,2013,7.83035E+13,,,,,,,,,,,,,,
2014,6.48423E+13,,2014,7.83154E+13,,,,,,,,,,,,,,
2015,6.48507E+13,,2015,7.83273E+13,,,,,,,,,,,,,,
2016,6.48592E+13,,2016,7.83391E+13,,,,,,,,,,,,,,
2017,6.48676E+13,,2017,7.8351E+13,,,,,,,,,,,,,,
2018,6.48761E+13,,2018,7.83628E+13,,,,,,,,,,,,,,
2019,6.48845E+13,,2019,7.83747E+13,,,,,,,,,,,,,,
2020,6.48929E+13,,2020,7.83865E+13,,,,,,,,,,,,,,
2021,6.49014E+13,,2021,7.83983E+13,,,,,,,,,,,,,,
2022,6.49098E+13,,2022,7.84102E+13,,,,,,,,,,,,,,
2023,6.49182E+13,,2023,7.8422E+13,,,,,,,,,,,,,,
2024,6.49266E+13,,2024,7.84338E+13,,,,,,,,,,,,,,
2025,6.49351E+13,,2025,7.84456E+13,,,,,,,,,,,,,,
2026,6.49435E+13,,2026,7.84574E+13,,,,,,,,,,,,,,
2027,6.49519E+13,,2027,7.84692E+13,,,,,,,,,,,,,,
2028,6.49603E+13,,2028,7.8481E+13,,,,,,,,,,,,,,
2029,6.49687E+13,,2029,7.84928E+13,,,,,,,,,,,,,,
2030,6.49771E+13,,2030,7.85046E+13,,,,,,,,,,,,,,
2031,6.49856E+13,,2031,7.85164E+13,,,,,,,,,,,,,,
2032,6.4994E+13,,2032,7.85282E+13,,,,,,,,,,,,,,
2033,6.50024E+13,,2033,7.854E+13,,,,,,,,,,,,,,
2034,6.50108E+13,,2034,7.85518E+13,,,,,,,,,,,,,,
2035,6.50192E+13,,2035,7.85635E+13,,,,,,,,,,,,,,
2036,6.50275E+13,,2036,7.85753E+13,,,,,,,,,,,,,,
2037,6.50359E+13,,2037,7.85871E+13,,,,,,,,,,,,,,
2038,6.50443E+13,,2038,7.85988E+13,,,,,,,,,,,,,,
2039,6.50527E+13,,2039,7.86106E+13,,,,,,,,,,,,,,
2040,6.50611E+13,,2040,7.86223E+13,,,,,,,,,,,,,,
2041,6.50695E+13,,2041,7.86341E+13,,,,,,,,,,,,,,
2042,6.50779E+13,,2042,7.86458E+13,,,,,,,,,,,,,,
2043,6.50862E+13,,2043,7.86576E+13,,,,,,,,,,,,,,
2044,6.50946E+13,,2044,7.86693E+13,,,,,,,,,,,,,,
2045,6.5103E+13,,2045,7.8681E+13,,,,,,,,,,,,,,
2046,6.51113E+13,,2046,7.86928E+13,,,,,,,,,,,,,,
2047,6.51197E+13,,2047,7.87045E+13,,,,,,,,,,,,,,
2048,6.51281E+13,,2048,7.87162E+13,,,,,,,,,,,,,,
2049,6.51364E+13,,2049,7.87279E+13,,,,,,,,,,,,,,
2050,6.51448E+13,,2050,7.87396E+13,,,,,,,,,,,,,,
2051,6.51532E+13,,2051,7.87513E+13,,,,,,,,,,,,,,
2052,6.51615E+13,,2052,7.8763E+13,,,,,,,,,,,,,,
2053,6.51699E+13,,2053,7.87747E+13,,,,,,,,,,,,,,
2054,6.51782E+13,,2054,7.87864E+13,,,,,,,,,,,,,,
2055,6.51866E+13,,2055,7.87981E+13,,,,,,,,,,,,,,
2056,6.51949E+13,,2056,7.88098E+13,,,,,,,,,,,,,,
2057,6.52032E+13,,2057,7.88215E+13,,,,,,,,,,,,,,
2058,6.52116E+13,,2058,7.88332E+13,,,,,,,,,,,,,,
2059,6.52199E+13,,2059,7.88448E+13,,,,,,,,,,,,,,
2060,6.52282E+13,,2060,7.88565E+13,,,,,,,,,,,,,,
2061,6.52366E+13,,2061,7.88682E+13,,,,,,,,,,,,,,
2062,6.52449E+13,,2062,7.88798E+13,,,,,,,,,,,,,,
2063,6.52532E+13,,2063,7.88915E+13,,,,,,,,,,,,,,
2064,6.52615E+13,,2064,7.89031E+13,,,,,,,,,,,,,,
2065,6.52699E+13,,2065,7.89148E+13,,,,,,,,,,,,,,
2066,6.52782E+13,,2066,7.89264E+13,,,,,,,,,,,,,,
2067,6.52865E+13,,2067,7.89381E+13,,,,,,,,,,,,,,
2068,6.52948E+13,,2068,7.89497E+13,,,,,,,,,,,,,,
2069,6.53031E+13,,2069,7.89613E+13,,,,,,,,,,,,,,
2070,6.53114E+13,,2070,7.89729E+13,,,,,,,,,,,,,,
2071,6.53197E+13,,2071,7.89846E+13,,,,,,,,,,,,,,
2072,6.5328E+13,,2072,7.89962E+13,,,,,,,,,,,,,,
2073,6.53363E+13,,2073,7.90078E+13,,,,,,,,,,,,,,
2074,6.53446E+13,,2074,7.90194E+13,,,,,,,,,,,,,,
2075,6.53529E+13,,2075,7.9031E+13,,,,,,,,,,,,,,
2076,6.53612E+13,,2076,7.90426E+13,,,,,,,,,,,,,,
2077,6.53695E+13,,2077,7.90542E+13,,,,,,,,,,,,,,
2078,6.53778E+13,,2078,7.90658E+13,,,,,,,,,,,,,,
2079,6.53861E+13,,2079,7.90774E+13,,,,,,,,,,,,,,
2080,6.53944E+13,,2080,7.9089E+13,,,,,,,,,,,,,,
2081,6.54027E+13,,2081,7.91006E+13,,,,,,,,,,,,,,
2082,6.54109E+13,,2082,7.91122E+13,,,,,,,,,,,,,,
2083,6.54192E+13,,2083,7.91237E+13,,,,,,,,,,,,,,
2084,6.54275E+13,,2084,7.91353E+13,,,,,,,,,,,,,,
2085,6.54358E+13,,2085,7.91469E+13,,,,,,,,,,,,,,
2086,6.5444E+13,,2086,7.91584E+13,,,,,,,,,,,,,,
2087,6.54523E+13,,2087,7.917E+13,,,,,,,,,,,,,,
2088,6.54606E+13,,2088,7.91815E+13,,,,,,,,,,,,,,
2089,6.54688E+13,,2089,7.91931E+13,,,,,,,,,,,,,,
2090,6.54771E+13,,2090,7.92046E+13,,,,,,,,,,,,,,
2091,6.54853E+13,,2091,7.92162E+13,,,,,,,,,,,,,,
2092,6.54936E+13,,2092,7.92277E+13,,,,,,,,,,,,,,
2093,6.55018E+13,,2093,7.92392E+13,,,,,,,,,,,,,,
2094,6.55101E+13,,2094,7.92508E+13,,,,,,,,,,,,,,
2095,6.55183E+13,,2095,7.92623E+13,,,,,,,,,,,,,,
2096,6.55266E+13,,2096,7.92738E+13,,,,,,,,,,,,,,
2097,6.55348E+13,,2097,7.92853E+13,,,,,,,,,,,,,,
2098,6.55431E+13,,2098,7.92968E+13,,,,,,,,,,,,,,
2099,6.55513E+13,,2099,7.93084E+13,,,,,,,,,,,,,,
2100,6.55595E+13,,2100,7.93199E+13,,,,,,,,,,,,,,
2101,6.55678E+13,,2101,7.93314E+13,,,,,,,,,,,,,,
2102,6.5576E+13,,2102,7.93429E+13,,,,,,,,,,,,,,
2103,6.55842E+13,,2103,7.93544E+13,,,,,,,,,,,,,,
2104,6.55924E+13,,2104,7.93658E+13,,,,,,,,,,,,,,
2105,6.56007E+13,,2105,7.93773E+13,,,,,,,,,,,,,,
2106,6.56089E+13,,2106,7.93888E+13,,,,,,,,,,,,,,
2107,6.56171E+13,,2107,7.94003E+13,,,,,,,,,,,,,,
2108,6.56253E+13,,2108,7.94118E+13,,,,,,,,,,,,,,
2109,6.56335E+13,,2109,7.94232E+13,,,,,,,,,,,,,,
2110,6.56417E+13,,2110,7.94347E+13,,,,,,,,,,,,,,
2111,6.56499E+13,,2111,7.94462E+13,,,,,,,,,,,,,,
2112,6.56582E+13,,2112,7.94576E+13,,,,,,,,,,,,,,
2113,6.56664E+13,,2113,7.94691E+13,,,,,,,,,,,,,,
2114,6.56746E+13,,2114,7.94805E+13,,,,,,,,,,,,,,
2115,6.56828E+13,,2115,7.9492E+13,,,,,,,,,,,,,,
2116,6.56909E+13,,2116,7.95034E+13,,,,,,,,,,,,,,
2117,6.56991E+13,,2117,7.95148E+13,,,,,,,,,,,,,,
2118,6.57073E+13,,2118,7.95263E+13,,,,,,,,,,,,,,
2119,6.57155E+13,,2119,7.95377E+13,,,,,,,,,,,,,,
2120,6.57237E+13,,2120,7.95491E+13,,,,,,,,,,,,,,
2121,6.57319E+13,,2121,7.95605E+13,,,,,,,,,,,,,,
2122,6.57401E+13,,2122,7.9572E+13,,,,,,,,,,,,,,
2123,6.57482E+13,,2123,7.95834E+13,,,,,,,,,,,,,,
2124,6.57564E+13,,2124,7.95948E+13,,,,,,,,,,,,,,
2125,6.57646E+13,,2125,7.96062E+13,,,,,,,,,,,,,,
2126,6.57728E+13,,2126,7.96176E+13,,,,,,,,,,,,,,
2127,6.57809E+13,,2127,7.9629E+13,,,,,,,,,,,,,,
2128,6.57891E+13,,2128,7.96404E+13,,,,,,,,,,,,,,
2129,6.57973E+13,,2129,7.96518E+13,,,,,,,,,,,,,,
2130,6.58054E+13,,2130,7.96632E+13,,,,,,,,,,,,,,
2131,6.58136E+13,,2131,7.96746E+13,,,,,,,,,,,,,,
