Time,OH_ppm,Relative_Uncertainty,W
0.000468,1.3,0.05,0.015233923
0.0004684,1.4,0.05,0.015233923
0.0004688,1.3,0.05,0.015233923
0.0004692,1.4,0.05,0.015233923
0.0004696,1.5,0.05,0.015233923
0.00047,1.3,0.05,0.015233923
0.0004704,1.4,0.05,0.015233923
0.0004708,1.5,0.05,0.015233923
0.0004712,1.5,0.05,0.015233923
0.0004716,1.9,0.05,0.015233923
0.000472,1.8,0.05,0.015233923
0.0004724,1.6,0.05,0.015233923
0.0004728,1.7,0.05,0.015233923
0.0004732,1.8,0.05,0.015233923
0.0004736,1.8,0.05,0.015233923
0.000474,1.6,0.05,0.015233923
0.0004744,1.5,0.05,0.015233923
0.0004748,1.8,0.05,0.015233923
0.0004752,1.6,0.05,0.015233923
0.0004756,1.5,0.05,0.015233923
0.000476,1.3,0.05,0.015233923
0.0004764,1.7,0.05,0.015233923
0.0004768,1.7,0.05,0.015233923
0.0004772,1.6,0.05,0.015233923
0.0004776,1.6,0.05,0.015233923
0.000478,1.3,0.05,0.015233923
0.0004784,1.3,0.05,0.015233923
0.0004788,1.1,0.05,0.015233923
0.0004792,1.4,0.05,0.015233923
0.0004796,1.4,0.05,0.015233923
0.00048,1.6,0.05,0.015233923
0.0004804,1,0.05,0.015233923
0.0004808,1.1,0.05,0.015233923
0.0004812,1.2,0.05,0.015233923
0.0004816,1.2,0.05,0.015233923
0.000482,1.1,0.05,0.015233923
0.0004824,1,0.05,0.015233923
0.0004828,0.9,0.05,0.015233923
0.0004832,1,0.05,0.015233923
0.0004836,1.2,0.05,0.015233923
0.000484,1,0.05,0.015233923
0.0004844,1,0.05,0.015233923
0.0004848,0.7,0.05,0.015233923
0.0004852,0.9,0.05,0.015233923
0.0004856,1.1,0.05,0.015233923
0.000486,1.1,0.05,0.015233923
0.0004864,1,0.05,0.015233923
0.0004868,1.2,0.05,0.015233923
0.0004872,1.2,0.05,0.015233923
0.0004876,1.2,0.05,0.015233923
0.000488,1.3,0.05,0.015233923
0.0004884,1.2,0.05,0.015233923
0.0004888,1.2,0.05,0.015233923
0.0004892,1.4,0.05,0.015233923
0.0004896,1.2,0.05,0.015233923
0.00049,1.4,0.05,0.015233923
0.0004904,1.3,0.05,0.015233923
0.0004908,1.4,0.05,0.015233923
0.0004912,1.6,0.05,0.015233923
0.0004916,1.6,0.05,0.015233923
0.000492,1.8,0.05,0.015233923
0.0004924,1.7,0.05,0.015233923
0.0004928,1.8,0.05,0.015233923
0.0004932,2.1,0.05,0.015233923
0.0004936,2.1,0.05,0.015233923
0.000494,2,0.05,0.015233923
0.0004944,1.9,0.05,0.015233923
0.0004948,2.2,0.05,0.015233923
0.0004952,1.9,0.05,0.015233923
0.0004956,1.8,0.05,0.015233923
0.000496,1.7,0.05,0.015233923
0.0004964,1.9,0.05,0.015233923
0.0004968,1.6,0.05,0.015233923
0.0004972,1.7,0.05,0.015233923
0.0004976,2,0.05,0.015233923
0.000498,1.8,0.05,0.015233923
0.0004984,1.7,0.05,0.015233923
0.0004988,1.7,0.05,0.015233923
0.0004992,1.3,0.05,0.015233923
0.0004996,1.5,0.05,0.015233923
0.0005,1.3,0.05,0.015233923
0.0005004,1.1,0.05,0.015233923
0.0005008,1.3,0.05,0.015233923
0.0005012,1.2,0.05,0.015233923
0.0005016,1.4,0.05,0.015233923
0.000502,1.2,0.05,0.015233923
0.0005024,1.1,0.05,0.015233923
0.0005028,1,0.05,0.015233923
0.0005032,0.9,0.05,0.015233923
0.0005036,0.8,0.05,0.015233923
0.000504,0.8,0.05,0.015233923
0.0005044,0.8,0.05,0.015233923
0.0005048,0.7,0.05,0.015233923
0.0005052,0.8,0.05,0.015233923
0.0005056,1,0.05,0.015233923
0.000506,0.8,0.05,0.015233923
0.0005064,0.4,0.05,0.015233923
0.0005068,0.6,0.05,0.015233923
0.0005072,0.5,0.05,0.015233923
0.0005076,0.8,0.05,0.015233923
